Year,Month,Day,Hour of day,Minute of the day,TimeStamp,Solar Sensor;solar_irradiance;Avg,Top Anemometer;wind_speed;Avg,Hygro/Thermo;humidity;Avg,Hygro/Thermo;temperature;Avg
2017,8,9,14,0,0,122.006148,3.2975,38.1963,35.1925
2017,8,9,15,0,0.2501,76.682389,2.8642,38.2879,35.09799
2017,8,9,18,0,0.501,46.971263,2.6652,38.1581,34.97584
2017,8,9,19,0,0.7501,29.762088,2.2582,39.0176,34.78642
2017,8,9,20,0,1.501,0,2.1215,41.5936,33.99033
2017,8,9,21,0,2.2501,0,2.129,41.5858,33.52157
2017,8,9,22,0,3.01,0,2.4316,41.3146,33.34292
2017,8,9,23,0,3.7501,0,3.8298,41.1485,32.56942
2017,8,10,0,0,4.501,0,3.0298,43.7912,32.11482
2017,8,10,1,0,5.2501,0,2.4244,46.9745,31.64995
2017,8,10,2,0,6.01,0,1.9659,48.9387,31.14578
2017,8,10,3,0,6.7501,0,3.2246,50.4901,30.81709
2017,8,10,4,0,7.501,0,2.6852,52.41,30.39544
2017,8,10,5,0,8.2501,0,2.6902,55.1211,29.97632
2017,8,10,6,0,9.01,0,2.4747,58.3759,29.62786
2017,8,10,7,0,9.7501,1.60274,3.5583,62.9307,29.21635
2017,8,10,8,0,10.501,115.629832,3.2477,62.4359,29.59088
2017,8,10,9,0,11.2501,293.354502,3.9736,56.845,30.78231
2017,8,10,10,0,12.01,525.377584,4.8293,52.2749,32.19318
2017,8,10,11,0,12.7501,657.334783,3.4816,47.5664,33.41567
2017,8,10,12,0,13.501,349.997282,4.3697,43.2576,34.45623
2017,8,10,13,0,14.2501,847.635296,3.78,40.7398,35.49136
2017,8,10,14,0,15.01,731.836836,4.443,36.1762,36.78532
2017,8,10,15,0,15.7501,626.360267,3.6622,34.4356,37.73553
2017,8,10,16,0,16.501,617.17956,4.3973,32.8096,38.18473
2017,8,10,17,0,17.2501,435.496122,4.3702,31.7844,38.02513
2017,8,10,18,0,18.01,224.198329,2.9894,31.4316,38.27727
2017,8,10,19,0,18.7501,61.858654,2.3315,32.8409,37.29683
2017,8,10,20,0,19.501,0,2.3469,37.4134,35.81443
2017,8,10,21,0,20.2501,0,2.6184,38.9243,35.02651
2017,8,10,22,0,21.01,0,3.1643,40.5702,34.41106
2017,8,10,23,0,21.7501,0,2.898,42.0812,33.91858
2017,8,11,0,0,22.501,0,3.4845,43.9053,33.35548
2017,8,11,1,0,23.2501,0,3.9207,45.0398,32.57792
2017,8,11,2,0,24.01,0,3.1612,49.7405,31.853
2017,8,11,3,0,24.7501,0,3.9408,49.4382,31.86871
2017,8,11,4,0,25.501,0,4.4164,53.5005,31.22954
2017,8,11,5,0,26.2501,0,5.1757,54.4969,30.71488
2017,8,11,6,0,27.01,0,4.3874,55.0702,30.36328
2017,8,11,7,0,27.7501,2.976435,3.0345,57.1505,30.03316
2017,8,11,8,0,28.501,124.604214,4.0192,55.2247,30.34165
2017,8,11,9,0,29.2501,318.43493,4.8098,52.8583,31.05069
2017,8,11,10,0,30.01,506.690627,4.6219,50.7146,32.22681
2017,8,11,11,0,30.7501,688.19239,5.0942,47.2945,33.3499
2017,8,11,12,0,31.501,751.883022,4.8875,41.4249,35.16346
2017,8,11,13,0,32.2501,764.706667,4.078,37.7833,36.50746
2017,8,11,14,0,33.01,777.355159,3.9716,35.95,37.59351
2017,8,11,15,0,33.7501,730.309971,5.2343,34.0589,38.42421
2017,8,11,16,0,34.501,578.144551,4.0092,32.5576,38.76232
2017,8,11,17,0,35.2501,373.935113,3.5222,32.7258,38.80275
2017,8,11,18,0,36.01,156.149342,3.6264,33.7872,38.2119
2017,8,11,19,0,36.7501,84.904063,3.5899,34.6367,37.77362
2017,8,11,20,0,37.501,0,3.0173,35.1156,37.13684
2017,8,11,21,0,38.2501,0,7.9337,66.0381,27.88785
2017,8,11,22,0,39.01,0.126152,7.4302,75.8324,24.22338
2017,8,11,23,0,39.7501,0,5.7582,52.9214,26.16596
2017,8,12,0,0,40.501,0,8.5483,61.5426,26.13738
2017,8,12,1,0,41.2501,0,5.3218,52.6996,28.33785
2017,8,12,2,0,42.01,0,1.5665,49.4312,28.83611
2017,8,12,3,0,42.7501,0,3.9644,59.0549,27.22733
2017,8,12,4,0,43.501,0,2.3928,61.6122,26.5537
2017,8,12,5,0,44.2501,0,2.5899,68.0166,25.57441
2017,8,12,6,0,45.01,0,3.2493,72.5904,25.66913
2017,8,12,7,0,45.7501,1.342915,2.8749,68.7446,25.8749
2017,8,12,8,0,46.501,59.847335,1.9932,68.0688,26.29209
2017,8,12,9,0,47.2501,204.145148,2.3668,71.4705,26.16043
2017,8,12,10,0,48.01,369.01221,2.8589,66.2367,27.94666
2017,8,12,11,0,48.7501,709.629386,3.5084,58.4812,29.29497
2017,8,12,12,0,49.501,828.727529,4.2845,50.0315,30.85654
2017,8,12,13,0,50.2501,780.930571,4.0036,49.1525,32.60355
2017,8,12,14,0,51.01,809.205362,4.3253,47.9767,33.49828
2017,8,12,15,0,51.7501,757.353216,3.8679,48.5784,33.66919
2017,8,12,16,0,52.501,595.650762,4.7589,46.3468,34.03734
2017,8,12,17,0,53.2501,428.27728,4.9992,45.4044,34.269
2017,8,12,18,0,54.01,219.933571,5.3077,41.5851,34.16468
2017,8,12,19,0,54.7501,55.305008,6.0437,45.6023,32.85328
2017,8,12,20,0,55.501,0,4.5173,48.5118,31.93884
2017,8,12,21,0,56.2501,0,3.5636,48.1295,31.63814
2017,8,12,22,0,57.01,0,3.1473,46.315,31.56907
2017,8,12,23,0,57.7501,0,3.8501,46.9222,31.41549
2017,8,13,0,0,58.501,0,3.705,50.8535,30.8794
2017,8,13,1,0,59.2501,0,2.8706,52.7474,30.61206
2017,8,13,2,0,60.01,0,3.2438,59.5316,29.7217
2017,8,13,3,0,60.7501,0,3.2093,62.0996,29.30205
2017,8,13,4,0,61.501,0,3.6864,60.9185,28.88495
2017,8,13,5,0,62.2501,0,3.7349,62.1081,28.49816
2017,8,13,6,0,63.01,0,3.745,62.4063,28.24847
2017,8,13,7,0,63.7501,0.781488,4.1077,71.372,27.14149
2017,8,13,8,0,64.501,67.834251,3.7264,68.8567,26.92582
2017,8,13,9,0,65.2501,186.108851,4.6927,68.2384,27.3587
2017,8,13,10,0,66.01,316.138098,3.6005,65.2199,28.28682
2017,8,13,11,0,66.7501,459.080458,5.0999,59.7632,29.30269
2017,8,13,12,0,67.501,532.735694,4.3087,56.4962,30.71265
2017,8,13,13,0,68.2501,557.554341,5.7414,54.8862,31.08187
2017,8,13,14,0,69.01,565.375403,5.0468,51.5118,31.77108
2017,8,13,15,0,69.7501,470.325566,4.8373,49.4987,32.57868
2017,8,13,16,0,70.501,359.306564,4.6306,46.667,33.08106
2017,8,13,17,0,71.2501,245.797935,5.1174,46.2285,33.17121
2017,8,13,18,0,72.01,158.256557,4.5165,44.9031,33.5992
2017,8,13,19,0,72.7501,39.441641,3.4887,43.8383,33.45118
2017,8,13,20,0,73.501,0,2.2372,45.3059,33.05557
2017,8,13,21,0,74.2501,0,1.4325,48.995,32.44424
2017,8,13,22,0,75.01,0,1.1328,49.7058,32.20203
2017,8,13,23,0,75.7501,0,0.9046,50.3785,31.92554
2017,8,14,0,0,76.501,0,0.6779,52.0048,31.43643
2017,8,14,1,0,77.2501,0,0.8475,54.8835,30.74931
2017,8,14,2,0,78.01,0,1.5706,54.3606,30.89277
2017,8,14,3,0,78.7501,0,2.7924,54.7474,30.60472
2017,8,14,4,0,79.501,0,3.475,59.3188,29.58098
2017,8,14,5,0,80.2501,0,3.4465,63.1498,28.62536
2017,8,14,6,0,81.01,0,2.427,64.7358,28.101
2017,8,14,7,0,81.7501,1.301331,2.4491,66.0419,27.78151
2017,8,14,8,0,82.501,77.740203,2.4409,64.9272,28.71404
2017,8,14,9,0,83.2501,68.186915,2.1242,60.799,29.74325
2017,8,14,10,0,84.01,186.617601,2.291,57.037,30.94709
2017,8,14,11,0,84.7501,244.787102,3.6949,52.3633,31.61557
2017,8,14,12,0,85.501,590.243437,4.2274,50.8835,32.41178
2017,8,14,13,0,86.2501,500.74248,3.1518,46.9658,33.81215
2017,8,14,14,0,87.01,466.937868,4.2703,42.5317,35.04266
2017,8,14,15,0,87.7501,800.802537,2.7667,38.2908,36.58632
2017,8,14,16,0,88.501,610.675769,2.5049,35.6171,37.26017
2017,8,14,17,0,89.2501,417.910259,3.4091,35.7568,37.18608
2017,8,14,18,0,90.01,229.502732,3.1402,35.4137,36.70362
2017,8,14,19,0,90.7501,71.845653,2.3309,36.5041,35.79459
2017,8,14,20,0,91.501,0,2.028,39.5011,34.61929
2017,8,14,21,0,92.2501,0,1.987,40.7813,34.14277
2017,8,14,22,0,93.01,0,1.7992,41.9855,33.71066
2017,8,14,23,0,93.7501,0,1.9715,41.3246,33.55191
2017,8,15,0,0,94.501,0,2.159,40.6909,33.64202
2017,8,15,1,0,95.2501,0,6.8619,77.1627,24.73341
2017,8,15,2,0,96.01,0,2.9678,77.3346,23.79041
2017,8,15,3,0,96.7501,0,2.5448,83.2558,23.44
2017,8,15,4,0,97.501,0,3.3677,77.5559,24.28138
2017,8,15,5,0,98.2501,0.046085,1.1116,72.155,25.02151
2017,8,15,6,0,99.01,0,3.6269,72.1186,25.61581
2017,8,15,7,0,99.7501,2.270755,1.8002,70.6371,25.73754
2017,8,15,8,0,100.501,70.78223,2.1172,68.0691,26.21471
2017,8,15,9,0,101.2501,272.173188,1.4171,61.4806,28.16852
2017,8,15,10,0,102.01,538.234818,3.1008,55.148,29.66673
2017,8,15,11,0,102.7501,453.760215,2.926,49.0536,31.03923
2017,8,15,12,0,103.501,807.671969,2.3907,43.4113,33.40262
2017,8,15,13,0,104.2501,685.344565,1.8004,44.7095,34.20205
2017,8,15,14,0,105.01,751.830383,2.375,39.9996,35.28347
2017,8,15,15,0,105.7501,668.074492,2.6569,37.4835,36.63526
2017,8,15,16,0,106.501,411.038961,2.5151,35.9964,36.68152
2017,8,15,17,0,107.2501,228.324284,1.9431,36.8567,36.21055
2017,8,15,18,0,108.01,229.912146,2.0067,36.5821,36.74374
2017,8,15,19,0,108.7501,4.499542,2.6097,39.6173,35.22754
2017,8,15,20,0,109.501,0.303553,7.9171,62.3173,28.12464
2017,8,15,21,0,110.2501,0,5.4652,64.6809,25.94687
2017,8,15,22,0,111.01,0,2.8316,59.2067,27.31083
2017,8,15,23,0,111.7501,0,2.8832,58.6262,27.58156
2017,8,16,0,0,112.501,0,2.4386,57.1183,28.07222
2017,8,16,1,0,113.2501,0,1.588,60.6383,28.11687
2017,8,16,2,0,114.01,0,2.3543,65.9057,27.24872
2017,8,16,3,0,114.7501,0,1.3332,67.7883,26.72971
2017,8,16,4,0,115.501,0,1.4707,68.1256,26.90787
2017,8,16,5,0,116.2501,0,1.7731,68.8045,27.05011
2017,8,16,6,0,117.01,0,2.9441,67.456,27.19155
2017,8,16,7,0,117.7501,0.631468,2.8432,72.115,26.91505
2017,8,16,8,0,118.501,51.665804,4.1849,74.7818,26.97454
2017,8,16,9,0,119.2501,201.597282,3.3508,72.6755,27.6776
2017,8,16,10,0,120.01,462.292531,4.4516,66.4442,29.15935
2017,8,16,11,0,120.7501,562.050157,4.1582,61.0878,30.23979
2017,8,16,12,0,121.501,611.708866,5.8284,56.3486,31.11021
2017,8,16,13,0,122.2501,729.28942,3.7226,55.0267,32.34098
2017,8,16,14,0,123.01,713.728846,5.3585,53.3934,32.19069
2017,8,16,15,0,123.7501,700.350438,4.5123,45.8098,33.65686
2017,8,16,16,0,124.501,568.440789,4.4041,44.7365,33.8227
2017,8,16,17,0,125.2501,404.667408,2.6717,42.3766,34.57284
2017,8,16,18,0,126.01,212.198694,3.0817,45.9686,33.81295
2017,8,16,19,0,126.7501,54.798226,2.2761,47.5459,32.68668
2017,8,16,20,0,127.501,0,2.9023,49.3068,31.6772
2017,8,16,21,0,128.2501,0,4.8942,55.013,30.9013
2017,8,16,22,0,129.01,0,4.2523,63.6243,29.45855
2017,8,16,23,0,129.7501,0,3.5065,63.6798,29.07246
2017,8,17,0,0,130.501,0,2.7146,64.6654,28.89135
2017,8,17,1,0,131.2501,0,3.3153,65.4371,28.81765
2017,8,17,2,0,132.01,0,2.3094,69.3996,28.52777
2017,8,17,3,0,132.7501,0,2.6997,72.5307,28.22948
2017,8,17,4,0,133.501,0,4.1424,79.0108,26.66628
2017,8,17,5,0,134.2501,0,1.4038,85.1674,26.11243
2017,8,17,6,0,135.01,0,3.1965,80.8151,25.93076
2017,8,17,7,0,135.7501,0,2.8664,83.3627,23.43383
2017,8,17,8,0,136.501,28.526328,0.8452,87.2604,23.29638
2017,8,17,9,0,137.2501,75.689402,1.905,84.1503,24.67171
2017,8,17,10,0,138.01,107.472056,0.751,72.2016,26.95748
2017,8,17,11,0,138.7501,321.885943,2.6351,64.3974,29.1864
2017,8,17,12,0,139.501,899.830682,3.1798,56.8192,31.82742
2017,8,17,13,0,140.2501,909.398474,3.7922,49.3943,33.49386
2017,8,17,14,0,141.01,682.418462,2.9151,51.9849,32.65997
2017,8,17,15,0,141.7501,819.014886,3.7518,48.0883,34.18708
2017,8,17,16,0,142.501,500.882224,3.2735,46.9967,33.94776
2017,8,17,17,0,143.2501,419.53263,3.9329,45.1187,33.97433
2017,8,17,18,0,144.01,212.160437,2.6891,42.7525,33.88088
2017,8,17,19,0,144.7501,54.303092,2.477,44.7366,33.12682
2017,8,17,20,0,145.501,0,2.0257,50.6558,31.81856
2017,8,17,21,0,146.2501,0,2.5649,51.0823,31.09708
2017,8,17,22,0,147.01,0,2.3469,52.1746,30.69666
2017,8,17,23,0,147.7501,0,1.4902,54.7289,30.16487
2017,8,18,0,0,148.501,0,0.4974,63.6513,29.31717
2017,8,18,1,0,149.2501,0,1.0727,63.571,28.92951
2017,8,18,2,0,150.01,0,1.4328,61.3283,29.15869
2017,8,18,3,0,150.7501,0,1.1125,61.1253,28.88169
2017,8,18,4,0,151.501,0,1.6117,62.4537,28.42086
2017,8,18,5,0,152.2501,0,1.7994,63.8441,28.29232
2017,8,18,6,0,153.01,0,1.7906,66.8157,27.73212
2017,8,18,7,0,153.7501,0.614708,1.7895,70.6991,27.43339
2017,8,18,8,0,154.501,88.696513,1.9988,65.4233,28.3248
2017,8,18,9,0,155.2501,232.044045,2.3925,60.9521,29.38599
2017,8,18,10,0,156.01,508.564969,1.9261,52.8392,31.4851
2017,8,18,11,0,156.7501,747.846468,1.805,45.9589,33.7332
2017,8,18,12,0,157.501,862.378909,1.8515,42.5802,35.24412
2017,8,18,13,0,158.2501,807.964966,2.5565,41.3705,34.96555
2017,8,18,14,0,159.01,793.434635,2.3151,39.018,36.4555
2017,8,18,15,0,159.7501,836.195531,2.1667,36.376,37.16118
2017,8,18,16,0,160.501,684.321229,1.8465,34.795,37.97215
2017,8,18,17,0,161.2501,496.376181,2.2699,34.395,37.34877
2017,8,18,18,0,162.01,262.428907,0.9944,30.3935,38.47167
2017,8,18,19,0,162.7501,71.306732,0.6398,33.1455,37.17965
2017,8,18,20,0,163.501,0,1.4051,39.333,34.70786
2017,8,18,21,0,164.2501,0,1.6124,41.0871,34.09689
2017,8,18,22,0,165.01,0,1.2936,42.7605,33.43045
2017,8,18,23,0,165.7501,0,2.3875,43.9096,33.18413
2017,8,19,0,0,166.501,0,2.4563,50.4919,31.98326
2017,8,19,1,0,167.2501,0,1.8281,51.5405,31.4785
2017,8,19,2,0,168.01,0,0.8962,51.3966,31.07216
2017,8,19,3,0,168.7501,0,1.0075,55.055,30.50953
2017,8,19,4,0,169.501,0,1.4734,56.3468,30.10013
2017,8,19,5,0,170.2501,0,0.952,56.9365,30.05607
2017,8,19,6,0,171.01,0.12848,6.9294,62.7399,28.6747
2017,8,19,7,0,171.7501,0.140583,1.1335,91.7753,23.25201
2017,8,19,8,0,172.501,4.876474,1.6864,85.0155,24.1336
2017,8,19,9,0,173.2501,37.748049,1.9452,72.268,26.51221
2017,8,19,10,0,174.01,249.318794,0.708,80.6652,27.03328
2017,8,19,11,0,174.7501,570.659814,1.8177,64.2256,29.90678
2017,8,19,12,0,175.501,930.354821,1.914,53.0502,32.27796
2017,8,19,13,0,176.2501,347.107476,1.5951,56.3521,32.02314
2017,8,19,14,0,177.01,794.00014,1.4475,46.8914,34.47454
2017,8,19,15,0,177.7501,397.448168,1.1524,42.6279,35.06908
2017,8,19,16,0,178.501,520.395084,1.5236,41.1491,36.04698
2017,8,19,17,0,179.2501,507.651554,1.1561,38.3463,36.57046
2017,8,19,18,0,180.01,235.938562,0.8817,42.2241,36.82024
2017,8,19,19,0,180.7501,44.880644,0.4748,45.7397,34.67781
2017,8,19,20,0,181.501,0,0.412,56.5588,32.24738
2017,8,19,21,0,182.2501,0,0.5371,61.4359,31.25062
2017,8,19,22,0,183.01,0,1.3618,50.1528,31.99189
2017,8,19,23,0,183.7501,0,1.3706,50.9159,31.78461
2017,8,20,0,0,184.501,0,1.3489,50.5362,31.53669
2017,8,20,1,0,185.2501,0,1.7893,49.4211,31.63858
2017,8,20,2,0,186.01,0,1.4852,58.495,30.84819
2017,8,20,3,0,186.7501,0,1.1977,54.4362,30.75888
2017,8,20,4,0,187.501,0,1.6915,54.3435,30.72174
2017,8,20,5,0,188.2501,0,0.9515,60.6688,29.97323
2017,8,20,6,0,189.01,0,1.046,63.1877,29.43963
2017,8,20,7,0,189.7501,0.524876,0.9066,58.4433,29.8553
2017,8,20,8,0,190.501,90.798542,0.7431,58.1664,30.22057
2017,8,20,9,0,191.2501,309.421447,2.3394,51.1859,31.7908
2017,8,20,10,0,192.01,523.663051,2.3783,48.1697,33.24675
2017,8,20,11,0,192.7501,627.618843,2.3462,44.9102,35.16532
2017,8,20,12,0,193.501,720.105931,2.4221,40.902,36.035
2017,8,20,13,0,194.2501,753.001861,2.7575,36.7254,37.06252
2017,8,20,14,0,195.01,640.02884,2.5842,34.8948,37.94936
2017,8,20,15,0,195.7501,751.626803,2.5809,33.6335,38.44101
2017,8,20,16,0,196.501,529.430456,3.1627,33.672,38.17427
2017,8,20,17,0,197.2501,325.896407,4.9651,47.5871,34.62921
2017,8,20,18,0,198.01,111.635194,4.1242,47.5211,34.07888
2017,8,20,19,0,198.7501,26.380905,4.4736,49.6468,32.93293
2017,8,20,20,0,199.501,0,4.2317,52.3844,31.32362
2017,8,20,21,0,200.2501,0,5.6461,48.7713,30.94153
2017,8,20,22,0,201.01,0,4.483,49.5273,30.51574
2017,8,20,23,0,201.7501,0,4.2184,50.7887,29.84687
2017,8,21,0,0,202.501,0,5.2337,56.5223,28.3133
2017,8,21,1,0,203.2501,0,5.1127,61.5278,27.6247
2017,8,21,2,0,204.01,0,3.8637,66.5789,27.1679
2017,8,21,3,0,204.7501,0,2.8565,65.044,27.0612
2017,8,21,4,0,205.501,0,2.8118,63.306,26.95879
2017,8,21,5,0,206.2501,0,3.7992,61.5856,26.88667
2017,8,21,6,0,207.01,0,2.5207,64.346,26.87722
2017,8,21,7,0,207.7501,1.594292,3.2919,62.1857,27.21648
2017,8,21,8,0,208.501,107.125459,2.5054,60.2318,27.48924
2017,8,21,9,0,209.2501,308.246245,2.4621,55.1291,29.19229
2017,8,21,10,0,210.01,535.18482,3.0165,50.3547,30.95163
2017,8,21,11,0,210.7501,720.98678,3.2823,42.4089,33.25117
2017,8,21,12,0,211.501,837.199782,3.6683,36.5445,34.50719
2017,8,21,13,0,212.2501,801.781606,3.5807,34.0505,35.87012
2017,8,21,14,0,213.01,460.547677,2.8325,31.527,37.29565
2017,8,21,15,0,213.7501,753.586847,2.9387,32.4224,37.36768
2017,8,21,16,0,214.501,628.767453,3.4115,30.1426,37.6225
2017,8,21,17,0,215.2501,417.927063,3.474,29.9849,37.8225
2017,8,21,18,0,216.01,213.450713,4.3065,35.1933,36.57178
2017,8,21,19,0,216.7501,62.311407,4.3815,39.3205,34.86598
2017,8,21,20,0,217.501,0,4.1152,42.5041,33.77229
2017,8,21,21,0,218.2501,0,3.6803,43.2204,33.30879
2017,8,21,22,0,219.01,0,4.0373,43.218,32.97321
2017,8,21,23,0,219.7501,0,3.4742,43.5027,32.66572
2017,8,22,0,0,220.501,0,3.5313,44.1445,32.27332
2017,8,22,1,0,221.2501,0,3.2302,46.3375,31.7882
2017,8,22,2,0,222.01,0,3.131,46.8967,31.45802
2017,8,22,3,0,222.7501,0,3.9805,48.8731,30.84096
2017,8,22,4,0,223.501,0,3.1643,55.3942,29.70408
2017,8,22,5,0,224.2501,0,2.5467,56.6376,29.23257
2017,8,22,6,0,225.01,0,2.2672,59.3575,28.68765
2017,8,22,7,0,225.7501,1.261749,2.6041,63.1692,28.3029
2017,8,22,8,0,226.501,111.482926,2.1929,62.4445,28.81814
2017,8,22,9,0,227.2501,310.777808,3.2383,58.8475,30.02494
2017,8,22,10,0,228.01,517.032141,4.0092,55.5413,31.27675
2017,8,22,11,0,228.7501,690.042018,4.4827,50.5736,32.64073
2017,8,22,12,0,229.501,839.156073,5.0988,43.2034,34.52058
2017,8,22,13,0,230.2501,812.70203,3.4347,37.1974,36.07525
2017,8,22,14,0,231.01,406.321441,3.8452,32.7382,37.68732
2017,8,22,15,0,231.7501,722.868535,3.0481,30.5475,38.39057
2017,8,22,16,0,232.501,578.241435,2.9834,28.4097,39.51642
2017,8,22,17,0,233.2501,402.847129,2.5592,28.212,39.44617
2017,8,22,18,0,234.01,138.884351,2.5125,29.5445,38.2631
2017,8,22,19,0,234.7501,42.358408,2.2377,33.4447,37.28255
2017,8,22,20,0,235.501,0,2.2879,35.8292,36.06952
2017,8,22,21,0,236.2501,0,3.023,37.0649,35.37498
2017,8,22,22,0,237.01,0,2.8651,37.4112,35.04465
2017,8,22,23,0,237.7501,0,2.7792,36.9087,34.81408
2017,8,23,0,0,238.501,0,2.5861,40.605,34.10863
2017,8,23,1,0,239.2501,0,1.7748,38.3213,33.98293
2017,8,23,2,0,240.01,0,2.9448,42.5016,32.78633
2017,8,23,3,0,240.7501,0,2.6821,48.6192,32.14675
2017,8,23,4,0,241.501,0,4.7387,47.477,32.01794
2017,8,23,5,0,242.2501,0,3.6928,50.0361,31.42289
2017,8,23,6,0,243.01,0,2.8351,50.0691,31.07533
2017,8,23,7,0,243.7501,0.530527,2.3244,51.2214,30.71081
2017,8,23,8,0,244.501,111.342734,3.5281,52.4082,30.82344
2017,8,23,9,0,245.2501,321.454606,5.196,51.3647,31.65345
2017,8,23,10,0,246.01,524.33658,5.6521,48.5513,32.71382
2017,8,23,11,0,246.7501,682.073808,4.8257,44.9487,33.88398
2017,8,23,12,0,247.501,816.345891,4.6644,40.9455,35.31785
2017,8,23,13,0,248.2501,800.510012,5.1906,36.6135,36.62965
2017,8,23,14,0,249.01,446.894071,4.6375,38.7978,37.34276
2017,8,23,15,0,249.7501,726.586938,4.6163,34.6499,38.00786
2017,8,23,16,0,250.501,620.807625,5.217,34.2168,38.47981
2017,8,23,17,0,251.2501,214.245298,4.2657,35.1298,37.82678
2017,8,23,18,0,252.01,168.783373,3.6014,35.0058,37.91482
2017,8,23,19,0,252.7501,53.834982,2.9884,37.1024,37.07932
2017,8,23,20,0,253.501,0,3.4039,38.4968,36.32354
2017,8,23,21,0,254.2501,0,3.044,39.0473,35.69589
2017,8,23,22,0,255.01,0,3.3031,41.1237,34.92442
2017,8,23,23,0,255.7501,0,3.6674,44.398,34.18025
2017,8,24,0,0,256.501,0,3.0509,48.9394,33.12149
2017,8,24,1,0,257.2501,0,3.4325,56.0562,31.55839
2017,8,24,2,0,258.01,0,4.2633,57.5867,30.98728
2017,8,24,3,0,258.7501,0,3.4985,60.5094,30.5069
2017,8,24,4,0,259.501,0,3.0038,63.716,30.08579
2017,8,24,5,0,260.2501,0,3.9275,63.0344,30.04006
2017,8,24,6,0,261.01,0,3.6411,68.7959,29.31303
2017,8,24,7,0,261.7501,0.030258,3.6498,68.2188,28.95817
2017,8,24,8,0,262.501,73.760041,3.8999,70.0411,28.8587
2017,8,24,9,0,263.2501,177.171323,4.3118,66.5948,29.14197
2017,8,24,10,0,264.01,162.170111,5.8088,64.2118,29.36682
2017,8,24,11,0,264.7501,197.886334,8.545,60.511,29.19743
2017,8,24,12,0,265.501,225.112189,4.9192,62.289,27.18556
2017,8,24,13,0,266.2501,207.181741,5.5941,55.2407,27.26325
2017,8,24,14,0,267.01,171.702474,3.496,55.815,27.43618
2017,8,24,15,0,267.7501,238.437485,2.445,56.2073,28.71834
2017,8,24,16,0,268.501,216.964635,4.3846,49.8724,29.73288
2017,8,24,17,0,269.2501,158.895102,4.3378,53.0465,28.63398
2017,8,24,18,0,270.01,84.110859,3.1041,48.3123,29.41853
2017,8,24,19,0,270.7501,22.056992,3.4145,49.1516,29.59324
2017,8,24,20,0,271.501,0,2.2665,47.6191,29.46664
2017,8,24,21,0,272.2501,0,1.4297,50.4097,29.18464
2017,8,24,22,0,273.01,0,1.6847,51.1581,29.20163
2017,8,24,23,0,273.7501,0,1.7601,58.917,28.50887
2017,8,25,0,0,274.501,0,2.2645,62.5105,28.10465
2017,8,25,1,0,275.2501,0,2.1128,62.0751,27.91828
2017,8,25,2,0,276.01,0,2.5283,65.7706,27.20155
2017,8,25,3,0,276.7501,0,2.7058,70.7803,26.41084
2017,8,25,4,0,277.501,0,2.5343,71.691,26.07404
2017,8,25,5,0,278.2501,0,3.5018,73.5063,25.8961
2017,8,25,6,0,279.01,0,3.2356,74.7432,25.59608
2017,8,25,7,0,279.7501,0.373507,3.2187,74.9848,25.43333
2017,8,25,8,0,280.501,88.82786,3.7274,74.0636,25.73901
2017,8,25,9,0,281.2501,215.753065,3.188,67.44,27.27137
2017,8,25,10,0,282.01,430.323997,2.6613,60.2969,29.23158
2017,8,25,11,0,282.7501,597.417044,3.193,53.2845,31.10794
2017,8,25,12,0,283.501,716.91672,3.847,46.1436,32.49784
2017,8,25,13,0,284.2501,741.530879,3.7996,43.0278,33.85413
2017,8,25,14,0,285.01,575.568271,4.5858,37.6258,35.10248
2017,8,25,15,0,285.7501,588.059824,2.8509,33.4173,36.55528
2017,8,25,16,0,286.501,496.508471,2.9902,33.5309,36.66246
2017,8,25,17,0,287.2501,324.477137,2.8547,34.5641,36.67346
2017,8,25,18,0,288.01,166.957494,2.528,34.7124,36.4195
2017,8,25,19,0,288.7501,34.291419,1.9203,35.0808,35.70306
2017,8,25,20,0,289.501,0,0.6754,39.5653,34.64605
2017,8,25,21,0,290.2501,0,1.4183,40.7513,33.70611
2017,8,25,22,0,291.01,0,2.0208,41.5681,33.73275
2017,8,25,23,0,291.7501,0,2.8147,55.4483,29.4594
2017,8,26,0,0,292.501,0,1.5676,58.7148,29.85922
2017,8,26,1,0,293.2501,0,2.0767,56.1096,30.34641
2017,8,26,2,0,294.01,0,1.5727,52.9945,30.83078
2017,8,26,3,0,294.7501,0,1.7223,54.9448,30.48712
2017,8,26,4,0,295.501,0,2.2162,57.7422,30.13763
2017,8,26,5,0,296.2501,0.138721,6.6398,64.8402,27.07657
2017,8,26,6,0,297.01,0,3.7912,75.3934,25.27121
2017,8,26,7,0,297.7501,0,4.2224,65.3854,25.42898
2017,8,26,8,0,298.501,1.890678,2.8962,70.5307,24.32962
2017,8,26,9,0,299.2501,32.611337,4.0303,67.3719,24.62829
2017,8,26,10,0,300.01,115.874846,2.7219,70.7993,24.47355
2017,8,26,11,0,300.7501,188.132743,5.0321,70.9246,24.40392
2017,8,26,12,0,301.501,853.434844,5.4669,63.4748,26.56314
2017,8,26,13,0,302.2501,222.313297,2.9758,60.5167,27.14659
2017,8,26,14,0,303.01,276.724435,1.9623,55.8275,28.22501
2017,8,26,15,0,303.7501,323.910293,5.2425,52.6852,29.38558
2017,8,26,16,0,304.501,143.99361,3.9569,60.192,27.69967
